,NSW1,QLD1,SA1,TAS1,VIC1
2024-10-23 03:00:00,6065.79,5392.37,1128.19,1040.54,3989.05
2024-10-23 03:30:00,6109.88,5392.89,1120.28,1042.58,4064.41
2024-10-23 04:00:00,6197.49,5448.99,1119.34,1065.73,4123.69
2024-10-23 04:30:00,6416.04,5560.5,1131.31,1093.62,4270.01
2024-10-23 05:00:00,6719.74,5650.61,1179.68,1140.88,4567.68
2024-10-23 05:30:00,7012.66,5647.67,1213.86,1213.94,4884.88
2024-10-23 06:00:00,7022.74,5686.34,1269.54,1254.84,5196.36
2024-10-23 06:30:00,6784.88,5575.12,1267.09,1268.31,5376.4
2024-10-23 07:00:00,6422.18,5553.66,1223.09,1230.35,5368.68
2024-10-23 07:30:00,5961.2,5304.47,1047.37,1175.98,5348.63
2024-10-23 08:00:00,5605.82,4994.67,819.63,1153.02,5209.42
2024-10-23 08:30:00,5413.92,4870.29,670.07,1103.38,4899.81
2024-10-23 09:00:00,5365.75,4753.0,500.6,1021.22,4424.06
2024-10-23 09:30:00,5046.5,4544.1,346.4,963.03,4052.4
2024-10-23 10:00:00,4979.8,4493.93,246.11,918.49,3695.57
2024-10-23 10:30:00,4934.79,4542.16,196.07,921.84,3234.31
2024-10-23 11:00:00,5182.49,4560.71,81.44,919.06,2828.26
2024-10-23 11:30:00,5459.18,4585.85,36.92,931.49,2545.51
2024-10-23 12:00:00,5780.73,4636.83,15.07,918.84,2331.94
2024-10-23 12:30:00,6257.89,4560.95,-11.97,915.48,2255.01
2024-10-23 13:00:00,6339.02,4721.34,16.39,955.24,2246.91
2024-10-23 13:30:00,6595.8,4995.01,31.26,950.73,2238.21
2024-10-23 14:00:00,6708.99,5172.22,77.88,968.27,2365.54
2024-10-23 14:30:00,7107.56,5512.5,208.76,971.18,2770.46
2024-10-23 15:00:00,7400.59,6029.15,369.9,1013.4,2973.69
2024-10-23 15:30:00,7939.74,6543.06,409.65,1038.4,3247.69
2024-10-23 16:00:00,8198.91,7035.06,575.73,1115.39,3615.75
2024-10-23 16:30:00,8236.46,7586.84,846.94,1194.88,3991.93
2024-10-23 17:00:00,8298.63,7874.96,1071.5,1238.54,4240.12
2024-10-23 17:30:00,8351.91,8086.04,1254.7,1241.21,4601.92
2024-10-23 18:00:00,8312.29,8042.73,1358.32,1245.68,4898.04
2024-10-23 18:30:00,8362.82,8102.93,1403.52,1249.7,5040.98
2024-10-23 19:00:00,8276.15,7978.55,1450.87,1244.22,5108.1
2024-10-23 19:30:00,8105.68,7742.87,1468.67,1224.19,5016.83
2024-10-23 20:00:00,7857.72,7548.5,1420.22,1210.79,4851.86
2024-10-23 20:30:00,7645.4,7408.89,1388.72,1184.27,4661.88
2024-10-23 21:00:00,7465.42,7222.91,1363.42,1161.81,4465.18
2024-10-23 21:30:00,7380.36,6957.88,1309.71,1130.81,4339.47
2024-10-23 22:00:00,7262.94,6633.85,1258.05,1108.14,4242.3
2024-10-23 22:30:00,7133.22,6444.23,1202.89,1075.07,4139.37
2024-10-23 23:00:00,6986.62,6261.7,1182.8,1052.58,4258.6
2024-10-23 23:30:00,6869.57,6075.67,1228.56,1049.35,4331.96
2024-10-24 00:00:00,6737.88,5882.18,1252.87,1035.2,4184.88
2024-10-24 00:30:00,6565.51,5775.61,1272.82,1021.19,4072.39
2024-10-24 01:00:00,6404.18,5684.81,1273.95,993.59,3984.06
2024-10-24 01:30:00,6264.03,5615.08,1218.05,1008.46,3905.2
2024-10-24 02:00:00,6146.98,5607.97,1193.0,988.94,3894.3
2024-10-24 02:30:00,6148.16,5542.82,1131.23,999.2,3819.12
2024-10-24 03:00:00,6105.94,5547.06,1092.54,1017.32,3846.79
2024-10-24 03:30:00,6133.38,5518.18,1089.9,1016.41,3915.14
2024-10-24 04:00:00,6272.12,5599.04,1096.56,1031.1,4081.9
2024-10-24 04:30:00,6494.77,5669.19,1125.04,1057.25,4258.08
2024-10-24 05:00:00,6807.16,5810.26,1170.51,1122.3,4563.7
2024-10-24 05:30:00,7013.45,5851.59,1224.8,1171.18,4894.08
2024-10-24 06:00:00,7042.27,5911.99,1289.5,1176.2,5074.49
2024-10-24 06:30:00,6840.29,5877.96,1283.2,1155.29,5085.3
2024-10-24 07:00:00,6595.74,5780.67,1218.71,1130.83,4755.89
2024-10-24 07:30:00,6004.75,5637.26,1083.4,1065.51,4372.07
2024-10-24 08:00:00,5550.02,5475.39,913.18,1007.52,4112.28
2024-10-24 08:30:00,5249.4,5140.23,795.02,957.6,3804.1
2024-10-24 09:00:00,5101.96,4765.02,679.58,930.32,3594.27
2024-10-24 09:30:00,4922.94,4564.86,543.3,919.98,3456.05
2024-10-24 10:00:00,4786.24,4553.4,396.44,921.74,3287.87
2024-10-24 10:30:00,4582.32,4605.21,320.7,916.55,3106.09
2024-10-24 11:00:00,4491.89,4685.68,245.2,910.7,3069.11
2024-10-24 11:30:00,4708.33,4862.54,146.85,893.87,3065.16
2024-10-24 12:00:00,4973.05,5017.24,87.36,901.9,2997.38
2024-10-24 12:30:00,5269.54,5220.85,36.8,899.88,3112.12
2024-10-24 13:00:00,5445.02,5577.92,29.47,911.95,2997.77
2024-10-24 13:30:00,5847.3,5925.27,11.69,925.69,2856.46
2024-10-24 14:00:00,6063.07,6783.77,16.57,982.19,2859.46
2024-10-24 14:30:00,6758.3,7713.41,77.94,1010.71,3122.08
2024-10-24 15:00:00,7223.08,7956.81,133.46,1056.9,3201.59
2024-10-24 15:30:00,7504.6,8061.11,262.89,1111.88,3444.88
2024-10-24 16:00:00,7725.29,8112.17,426.35,1173.34,3760.92
2024-10-24 16:30:00,7976.66,8092.66,643.11,1195.89,4175.49
2024-10-24 17:00:00,8107.5,8150.64,883.61,1213.42,4466.14
2024-10-24 17:30:00,8197.16,8166.7,1078.7,1238.77,4807.08
2024-10-24 18:00:00,8208.57,8185.55,1252.87,1263.77,5110.1
2024-10-24 18:30:00,8222.51,8192.66,1399.56,1258.7,5270.54
2024-10-24 19:00:00,8164.74,7998.69,1463.38,1288.59,5370.57
2024-10-24 19:30:00,7995.03,7712.31,1452.38,1267.18,5345.74
2024-10-24 20:00:00,7827.94,7478.03,1412.09,1258.01,5197.97
2024-10-24 20:30:00,7636.02,7306.83,1368.4,1236.79,5006.0
2024-10-24 21:00:00,7494.5,7041.04,1335.09,1185.11,4818.1
2024-10-24 21:30:00,7382.56,6766.38,1278.66,1142.44,4625.89
2024-10-24 22:00:00,7249.27,6613.7,1223.06,1109.0,4426.5
2024-10-24 22:30:00,7120.01,6446.94,1199.66,1091.06,4322.97
2024-10-24 23:00:00,7025.12,6211.12,1170.0,1054.6,4469.13
2024-10-24 23:30:00,6837.65,6008.29,1207.04,1012.17,4471.69
2024-10-25 00:00:00,6687.53,5825.44,1221.66,1057.3,4356.98
2024-10-25 00:30:00,6527.59,5714.02,1243.44,1068.53,4292.45
2024-10-25 01:00:00,6389.02,5626.5,1221.04,1067.4,4157.16
2024-10-25 01:30:00,6231.5,5557.37,1167.98,1063.71,4083.47
2024-10-25 02:00:00,6138.54,5467.46,1124.2,1072.88,4033.86
2024-10-25 02:30:00,6107.37,5490.45,1094.12,1083.48,4002.87
2024-10-25 03:00:00,6088.82,5482.14,1083.08,1098.12,4034.06
2024-10-25 03:30:00,6126.4,5506.3,1074.03,1118.8,4069.46
2024-10-25 04:00:00,6252.83,5542.74,1084.56,1141.43,4219.17
2024-10-25 04:30:00,6445.18,5619.09,1116.63,1167.24,4389.04
2024-10-25 05:00:00,6789.4,5732.93,1147.84,1205.13,4702.0
2024-10-25 05:30:00,7028.06,5767.51,1202.3,1269.4,5085.7
2024-10-25 06:00:00,7019.95,5657.33,1253.98,1301.12,5326.19
2024-10-25 06:30:00,6783.59,5475.91,1255.84,1299.53,5455.13
2024-10-25 07:00:00,6372.63,5293.9,1155.23,1284.68,5167.08
2024-10-25 07:30:00,5801.25,5006.22,966.91,1249.34,4847.72
2024-10-25 08:00:00,5228.98,4593.93,790.25,1232.48,4517.74
2024-10-25 08:30:00,4902.04,4280.16,649.13,1203.04,4289.54
2024-10-25 09:00:00,4540.05,4082.66,504.71,1172.69,4059.59
2024-10-25 09:30:00,4340.68,3907.71,393.38,1154.22,3746.03
2024-10-25 10:00:00,4204.92,3851.7,264.61,1115.69,3533.83
2024-10-25 10:30:00,4078.14,3887.18,182.38,1087.36,3349.53
2024-10-25 11:00:00,4012.86,3915.7,109.14,1077.91,3136.25
2024-10-25 11:30:00,4066.93,3971.08,53.02,1043.02,2918.58
2024-10-25 12:00:00,4257.85,3918.64,100.92,1022.26,2819.88
2024-10-25 12:30:00,4089.21,3917.75,194.31,1040.03,2729.74
2024-10-25 13:00:00,4208.77,4050.86,196.29,1005.42,2692.88
2024-10-25 13:30:00,4440.05,4308.36,79.31,1006.54,2651.5
2024-10-25 14:00:00,4450.51,4585.18,54.7,1018.24,2630.09
2024-10-25 14:30:00,4729.21,4911.17,39.96,1037.03,2724.77
2024-10-25 15:00:00,5387.08,5303.1,206.2,1061.11,2979.15
2024-10-25 15:30:00,6032.02,5878.05,275.55,1092.0,3342.14
2024-10-25 16:00:00,6494.88,6378.0,428.62,1142.01,3669.39
2024-10-25 16:30:00,7044.72,6854.38,665.17,1175.54,4130.7
2024-10-25 17:00:00,7490.31,7269.15,808.13,1210.41,4621.37
2024-10-25 17:30:00,7688.33,7514.98,1003.3,1256.39,5026.6
2024-10-25 18:00:00,7804.9,7498.59,1166.46,1294.12,5312.26
2024-10-25 18:30:00,7962.22,7521.69,1226.94,1303.93,5449.13
2024-10-25 19:00:00,7934.7,7371.68,1295.47,1318.23,5603.14
2024-10-25 19:30:00,7844.29,7162.89,1311.44,1324.37,5623.26
2024-10-25 20:00:00,7658.86,7020.51,1331.75,1320.28,5511.09
2024-10-25 20:30:00,7507.79,6926.44,1320.7,1295.45,5373.08
2024-10-25 21:00:00,7447.87,6757.96,1280.58,1270.46,5198.57
2024-10-25 21:30:00,7447.7,6507.84,1253.2,1236.96,5073.84
2024-10-25 22:00:00,7295.92,6317.61,1188.46,1193.32,4889.54
2024-10-25 22:30:00,7217.14,6154.45,1154.24,1191.09,4763.56
2024-10-25 23:00:00,7068.32,6011.1,1128.62,1181.52,4841.47
2024-10-25 23:30:00,6930.13,5826.29,1173.27,1180.09,4845.93
2024-10-26 00:00:00,6805.08,5674.4,1190.48,1161.12,4708.61
2024-10-26 00:30:00,6613.95,5520.04,1226.61,1165.31,4544.33
2024-10-26 01:00:00,6403.72,5491.67,1227.71,1163.42,4445.43
2024-10-26 01:30:00,6295.02,5450.98,1198.75,1148.73,4335.66
2024-10-26 02:00:00,6206.84,5402.82,1168.16,1142.18,4239.73
2024-10-26 02:30:00,6056.64,5346.5,1113.95,1140.56,4162.7
2024-10-26 03:00:00,6024.96,5332.84,1094.82,1146.51,4134.74
2024-10-26 03:30:00,5995.53,5339.4,1093.84,1159.7,4150.24
2024-10-26 04:00:00,6059.02,5302.54,1090.52,1173.1,4229.76
2024-10-26 04:30:00,6148.53,5354.06,1104.06,1185.38,4323.6
2024-10-26 05:00:00,6289.46,5380.72,1102.95,1199.75,4496.79
2024-10-26 05:30:00,6304.96,5252.58,1122.48,1221.3,4587.15
2024-10-26 06:00:00,6187.66,5005.29,1145.36,1237.07,4625.3
2024-10-26 06:30:00,5888.3,4802.42,1133.83,1250.21,4512.73
2024-10-26 07:00:00,5600.87,4517.12,1024.61,1255.58,4209.78
2024-10-26 07:30:00,5183.1,4138.18,965.2,1227.71,3855.78
2024-10-26 08:00:00,4690.65,3977.76,869.91,1209.54,3501.86
2024-10-26 08:30:00,4228.49,3923.95,854.38,1177.05,3078.12
2024-10-26 09:00:00,4024.88,3923.6,759.8,1134.5,2678.41
2024-10-26 09:30:00,3724.37,3831.86,632.71,1062.91,2353.43
2024-10-26 10:00:00,3594.8,3730.65,563.08,1007.79,2104.13
2024-10-26 10:30:00,3376.09,3696.24,302.56,1002.97,1940.32
2024-10-26 11:00:00,3264.34,3456.21,298.74,976.78,1861.02
2024-10-26 11:30:00,3233.76,3947.55,281.0,982.05,1728.52
2024-10-26 12:00:00,3126.52,4102.2,173.75,976.14,1692.96
2024-10-26 12:30:00,3068.92,4043.17,222.92,976.8,1654.78
2024-10-26 13:00:00,3145.4,4088.35,227.95,974.03,1661.65
2024-10-26 13:30:00,3295.61,4095.3,86.72,972.26,1785.87
2024-10-26 14:00:00,3514.76,4301.27,99.7,980.08,1930.45
2024-10-26 14:30:00,3926.96,4598.73,152.04,984.43,2103.61
2024-10-26 15:00:00,4464.53,4912.12,341.44,1016.54,2453.82
2024-10-26 15:30:00,5110.88,5347.66,620.95,1027.98,2870.32
2024-10-26 16:00:00,5661.03,5871.38,823.37,1075.5,3343.56
2024-10-26 16:30:00,6366.21,6277.52,1004.89,1114.5,3852.51
2024-10-26 17:00:00,6872.36,6626.5,1116.11,1140.2,4336.45
2024-10-26 17:30:00,7260.66,6927.24,1177.67,1175.98,4635.81
2024-10-26 18:00:00,7510.6,7021.58,1185.4,1169.11,4867.71
2024-10-26 18:30:00,7620.98,7071.41,1214.22,1166.36,4985.04
2024-10-26 19:00:00,7590.35,6949.3,1253.78,1177.8,4985.81
2024-10-26 19:30:00,7471.8,6764.83,1258.81,1193.59,4952.74
2024-10-26 20:00:00,7386.53,6641.99,1260.38,1184.93,4794.13
2024-10-26 20:30:00,7235.48,6589.87,1233.21,1171.91,4683.44
2024-10-26 21:00:00,7160.16,6430.95,1207.71,1168.27,4592.25
2024-10-26 21:30:00,7085.57,6275.4,1170.51,1150.81,4476.14
2024-10-26 22:00:00,6978.33,6119.13,1157.65,1097.69,4386.46
2024-10-26 22:30:00,6889.21,5956.88,1176.65,1114.19,4288.62
2024-10-26 23:00:00,6712.71,5852.24,1143.03,1108.45,4366.79
2024-10-26 23:30:00,6637.54,5757.35,1163.19,1090.21,4349.36
2024-10-27 00:00:00,6530.52,5638.27,1189.13,1066.82,4271.62
2024-10-27 00:30:00,6384.39,5483.37,1201.35,1067.97,4133.22
2024-10-27 01:00:00,6186.04,5444.22,1189.52,1032.02,4052.43
2024-10-27 01:30:00,6024.44,5414.83,1177.52,1054.15,3945.42
2024-10-27 02:00:00,5911.24,5327.19,1135.49,1049.16,3871.21
2024-10-27 02:30:00,5891.58,5298.13,1088.25,1054.34,3784.07
2024-10-27 03:00:00,5822.87,5277.8,1055.37,1056.33,3747.57
2024-10-27 03:30:00,5817.08,5243.14,1018.14,1058.65,3731.58
2024-10-27 04:00:00,5853.18,5248.6,984.07,1067.58,3778.21
2024-10-27 04:30:00,5942.71,5300.61,990.28,1077.13,3800.38
2024-10-27 05:00:00,5990.28,5303.73,998.03,1094.21,3876.93
2024-10-27 05:30:00,5891.02,5160.91,986.44,1118.77,3858.6
2024-10-27 06:00:00,5799.2,5026.77,980.2,1120.4,3861.13
2024-10-27 06:30:00,5594.49,4712.66,914.41,1124.83,3798.24
2024-10-27 07:00:00,5573.82,4491.85,799.2,1127.43,3633.28
2024-10-27 07:30:00,5327.64,4394.57,664.83,1120.74,3427.44
2024-10-27 08:00:00,5061.31,4272.69,508.78,1125.33,3299.42
2024-10-27 08:30:00,4722.43,4185.28,397.56,1106.83,3015.83
2024-10-27 09:00:00,4175.26,4017.04,257.2,1082.15,2686.32
2024-10-27 09:30:00,3951.95,3999.28,170.22,1074.46,2612.31
2024-10-27 10:00:00,3702.02,3923.12,120.77,1054.04,2529.74
2024-10-27 10:30:00,3519.82,4134.1,9.61,1042.83,2579.75
2024-10-27 11:00:00,3369.83,4263.36,-80.04,1037.14,2597.38
2024-10-27 11:30:00,3397.08,4347.26,-111.01,1006.76,2689.6
2024-10-27 12:00:00,3375.98,3816.96,-119.42,995.93,2527.97
2024-10-27 12:30:00,3436.08,3919.46,-110.61,998.73,2449.69
2024-10-27 13:00:00,3495.3,3847.56,-124.46,1003.32,2561.62
2024-10-27 13:30:00,3730.54,4023.36,-90.3,1024.77,2594.64
2024-10-27 14:00:00,4094.27,4291.5,-13.41,1023.71,2839.0
2024-10-27 14:30:00,4490.09,4821.13,17.91,1006.26,3254.64
2024-10-27 15:00:00,4944.05,5346.94,151.04,981.07,3323.81
2024-10-27 15:30:00,5580.24,5797.21,304.92,1032.82,3481.75
2024-10-27 16:00:00,6071.28,6275.49,450.17,1052.9,3729.91
2024-10-27 16:30:00,6720.08,6476.01,643.18,1086.16,3912.84
2024-10-27 17:00:00,7312.85,6973.01,869.88,1126.51,4284.71
2024-10-27 17:30:00,7669.36,7220.82,1060.14,1153.85,4476.14
2024-10-27 18:00:00,7823.73,7357.33,1210.09,1178.95,4667.79
2024-10-27 18:30:00,7868.48,7414.3,1304.16,1188.48,4759.58
2024-10-27 19:00:00,7866.61,7245.26,1343.5,1191.62,4821.54
2024-10-27 19:30:00,7722.85,7051.57,1361.4,1192.04,4758.82
2024-10-27 20:00:00,7501.32,6871.24,1302.96,1176.04,4649.67
2024-10-27 20:30:00,7298.94,6800.7,1251.19,1158.08,4518.7
2024-10-27 21:00:00,7148.51,6647.19,1205.16,1133.45,4375.84
2024-10-27 21:30:00,7057.06,6446.38,1162.58,1110.43,4213.42
2024-10-27 22:00:00,6924.69,6195.79,1135.12,1085.28,4108.42
2024-10-27 22:30:00,6768.9,6032.17,1123.12,1053.15,4099.12
2024-10-27 23:00:00,6625.95,5896.19,1108.89,1033.19,4191.07
2024-10-27 23:30:00,6515.89,5749.68,1157.4,1021.85,4204.9
2024-10-28 00:00:00,6342.82,5653.98,1187.14,1017.65,4052.04
2024-10-28 00:30:00,6161.77,5519.02,1201.7,1024.35,3988.16
2024-10-28 01:00:00,6060.82,5442.33,1205.68,1035.73,3880.5
2024-10-28 01:30:00,5966.75,5382.0,1196.01,1037.16,3768.69
2024-10-28 02:00:00,5940.5,5313.48,1159.73,1042.96,3738.01
2024-10-28 02:30:00,5885.97,5303.32,1101.78,1042.9,3697.6
2024-10-28 03:00:00,5877.48,5332.41,1080.24,1048.25,3702.57
2024-10-28 03:30:00,5935.87,5353.28,1062.18,1056.8,3758.63
2024-10-28 04:00:00,6111.86,5393.2,1056.18,1080.93,3833.06
2024-10-28 04:30:00,6298.77,5458.76,1082.85,1112.95,4071.1
2024-10-28 05:00:00,6581.16,5631.98,1135.64,1169.76,4304.23
2024-10-28 05:30:00,6840.84,5704.66,1184.48,1218.56,4651.48
2024-10-28 06:00:00,6855.87,5884.08,1224.99,1252.73,4847.78
2024-10-28 06:30:00,6756.66,6041.89,1214.17,1260.34,4946.1
2024-10-28 07:00:00,6512.37,6152.45,1119.65,1233.68,4690.32
2024-10-28 07:30:00,5995.87,6179.82,1033.89,1157.04,4408.06
2024-10-28 08:00:00,5838.06,6144.42,903.36,1115.52,4238.26
2024-10-28 08:30:00,5506.98,6121.16,716.41,1093.77,4049.55
2024-10-28 09:00:00,5205.77,6213.32,502.1,1070.11,3730.03
2024-10-28 09:30:00,5192.58,6073.99,279.79,1035.77,3444.58
2024-10-28 10:00:00,5013.01,6012.45,185.04,994.81,3258.72
2024-10-28 10:30:00,5034.82,5869.88,93.51,973.12,2959.22
2024-10-28 11:00:00,5120.8,5741.24,44.39,965.26,2713.64
2024-10-28 11:30:00,5481.1,5559.72,13.32,964.63,2644.7
2024-10-28 12:00:00,5377.52,5293.08,-34.1,961.41,2567.84
2024-10-28 12:30:00,5277.6,5133.58,-46.23,965.09,2448.17
2024-10-28 13:00:00,5199.88,5068.68,-46.33,965.68,2467.24
2024-10-28 13:30:00,5373.43,5097.03,-20.46,967.77,2501.02
2024-10-28 14:00:00,5612.1,5331.0,12.17,983.14,2555.54
2024-10-28 14:30:00,6062.08,5418.23,74.9,1020.92,2709.53
2024-10-28 15:00:00,6501.04,5787.53,172.16,1030.83,3013.77
2024-10-28 15:30:00,6767.9,6301.83,249.95,1047.03,3255.16
2024-10-28 16:00:00,7313.82,6630.18,406.18,1082.39,3669.9
2024-10-28 16:30:00,7877.65,6919.13,625.57,1128.38,4200.97
2024-10-28 17:00:00,8156.22,7266.87,829.23,1169.37,4544.3
2024-10-28 17:30:00,8262.29,7464.61,1021.97,1195.63,4925.25
2024-10-28 18:00:00,8220.81,7465.58,1193.31,1208.06,5168.62
2024-10-28 18:30:00,8167.42,7500.07,1301.59,1218.17,5267.07
2024-10-28 19:00:00,8087.56,7332.96,1375.66,1227.68,5372.33
2024-10-28 19:30:00,7967.87,7158.04,1391.71,1230.56,5355.21
2024-10-28 20:00:00,7775.6,7055.78,1392.52,1205.96,5182.12
2024-10-28 20:30:00,7540.96,6794.1,1374.14,1176.55,5064.97
2024-10-28 21:00:00,7375.09,6569.34,1352.02,1145.43,4882.4
2024-10-28 21:30:00,7301.23,6360.22,1301.7,1108.07,4680.09
2024-10-28 22:00:00,7166.81,6220.89,1265.7,1066.88,4526.27
2024-10-28 22:30:00,7085.7,6042.46,1235.61,1050.39,4480.68
2024-10-28 23:00:00,6945.23,5861.74,1194.53,1031.5,4556.16
2024-10-28 23:30:00,6855.15,5714.87,1234.95,1013.53,4555.46
2024-10-29 00:00:00,6714.72,5539.74,1255.56,1004.57,4433.42
2024-10-29 00:30:00,6572.11,5424.67,1289.8,993.66,4299.45
2024-10-29 01:00:00,6431.65,5378.95,1268.52,989.52,4222.3
2024-10-29 01:30:00,6276.57,5327.23,1193.58,984.66,4158.6
2024-10-29 02:00:00,6180.77,5280.55,1149.62,986.68,4047.5
2024-10-29 02:30:00,6113.49,5261.73,1096.18,994.88,3993.85
2024-10-29 03:00:00,6080.83,5261.49,1083.26,1002.69,3998.87
2024-10-29 03:30:00,6126.02,5265.88,1078.8,1016.51,3997.43
2024-10-29 04:00:00,6291.36,5334.33,1070.49,1048.64,4128.18
2024-10-29 04:30:00,6498.14,5425.88,1093.79,1083.63,4311.41
2024-10-29 05:00:00,6807.38,5527.23,1131.81,1134.53,4620.07
2024-10-29 05:30:00,6991.68,5548.72,1185.03,1194.9,4962.12
2024-10-29 06:00:00,7122.76,5487.41,1247.95,1237.98,5314.36
2024-10-29 06:30:00,6967.33,5295.25,1219.97,1240.89,5464.45
2024-10-29 07:00:00,6853.39,5072.04,1137.04,1213.22,5231.18
2024-10-29 07:30:00,6428.54,4798.88,976.34,1180.24,4962.69
2024-10-29 08:00:00,6041.27,4510.51,763.41,1121.4,4718.66
2024-10-29 08:30:00,5650.37,4225.43,549.2,1051.87,4382.81
2024-10-29 09:00:00,5404.13,3940.16,371.04,1016.36,4061.08
2024-10-29 09:30:00,5269.99,3771.11,267.16,1009.18,3876.4
2024-10-29 10:00:00,5128.14,3751.39,191.98,996.22,3779.08
2024-10-29 10:30:00,4943.51,3810.31,68.18,966.59,3639.0
2024-10-29 11:00:00,4878.69,3947.17,38.17,958.25,3433.33
2024-10-29 11:30:00,4552.41,4064.13,16.22,941.0,3248.7
2024-10-29 12:00:00,4392.3,4131.69,-24.59,908.39,3001.84
2024-10-29 12:30:00,4367.78,4178.02,5.45,929.16,2834.23
2024-10-29 13:00:00,4372.56,4300.1,23.97,928.77,2692.54
2024-10-29 13:30:00,4486.94,4537.97,55.46,941.23,2609.62
2024-10-29 14:00:00,4715.36,4864.48,96.24,967.38,2646.08
2024-10-29 14:30:00,5184.73,5140.84,163.22,949.41,2739.33
2024-10-29 15:00:00,5695.09,5524.8,249.6,986.3,2985.62
2024-10-29 15:30:00,6299.26,6050.38,357.61,1023.45,3374.65
2024-10-29 16:00:00,6900.7,6584.75,517.84,1036.75,3821.67
2024-10-29 16:30:00,7531.25,7101.46,704.88,1094.67,4171.14
2024-10-29 17:00:00,7971.66,7496.82,885.88,1136.58,4522.43
2024-10-29 17:30:00,8191.67,7573.0,1075.9,1161.01,4877.5
2024-10-29 18:00:00,8162.84,7694.74,1252.36,1176.62,5114.97
2024-10-29 18:30:00,8196.53,7872.39,1352.64,1183.68,5282.67
2024-10-29 19:00:00,8145.03,7766.02,1414.58,1196.9,5371.11
2024-10-29 19:30:00,8037.72,7569.27,1437.42,1190.75,5342.41
2024-10-29 20:00:00,7833.5,7543.34,1391.43,1179.52,5268.26
2024-10-29 20:30:00,7629.57,7212.7,1383.47,1164.36,5086.69
2024-10-29 21:00:00,7455.93,6904.35,1333.07,1147.12,4927.5
2024-10-29 21:30:00,7378.02,6683.44,1273.88,1112.38,4734.74
2024-10-29 22:00:00,7252.73,6516.36,1238.75,1088.85,4598.02
2024-10-29 22:30:00,7154.77,6295.04,1191.64,1063.92,4499.3
2024-10-29 23:00:00,7000.95,6104.19,1172.46,1049.24,4620.95
2024-10-29 23:30:00,6912.81,5924.65,1222.98,1030.09,4615.58
2024-10-30 00:00:00,6747.67,5779.72,1230.22,1024.02,4498.3
2024-10-30 00:30:00,6607.0,5645.43,1249.05,1019.51,4398.83
2024-10-30 01:00:00,6466.9,5543.46,1236.76,1016.69,4274.25
2024-10-30 01:30:00,6330.59,5480.43,1212.83,1013.58,4181.81
2024-10-30 02:00:00,6233.76,5446.01,1173.3,1021.44,4139.33
2024-10-30 02:30:00,6197.89,5412.36,1154.33,1023.39,4088.82
2024-10-30 03:00:00,6230.71,5385.64,1126.15,1023.62,4088.08
2024-10-30 03:30:00,6167.52,5397.42,1111.33,1025.86,4129.93
2024-10-30 04:00:00,6304.08,5426.49,1111.17,1043.22,4242.55
2024-10-30 04:30:00,6477.92,5511.66,1120.77,1071.48,4403.53
2024-10-30 05:00:00,6766.83,5613.57,1139.49,1117.46,4700.11
2024-10-30 05:30:00,6997.84,5606.77,1185.07,1174.67,4617.32
2024-10-30 06:00:00,7092.05,5517.83,1234.59,1212.5,5048.17
2024-10-30 06:30:00,6935.77,5466.74,1227.77,1243.95,5413.74
2024-10-30 07:00:00,6547.82,5450.74,1116.82,1235.08,5313.94
2024-10-30 07:30:00,5977.71,5295.11,943.95,1193.23,5069.45
2024-10-30 08:00:00,5616.28,5132.01,771.62,1137.53,4843.04
2024-10-30 08:30:00,5141.48,4934.85,585.73,1075.37,4517.85
2024-10-30 09:00:00,4793.73,5029.63,471.36,1047.26,4042.38
2024-10-30 09:30:00,4596.97,4859.44,345.52,1029.75,3527.52
2024-10-30 10:00:00,4341.01,4815.51,268.99,1030.43,3158.89
2024-10-30 10:30:00,4196.77,4707.61,222.86,1024.41,2793.52
2024-10-30 11:00:00,4114.01,4644.47,212.2,1038.32,2625.35
2024-10-30 11:30:00,4086.03,4603.32,178.44,1029.28,2534.03
2024-10-30 12:00:00,4150.12,4557.29,146.13,1022.07,2441.57
2024-10-30 12:30:00,4196.34,4471.49,214.37,1018.24,2442.31
2024-10-30 13:00:00,4414.52,4595.34,209.45,1016.67,2498.7
2024-10-30 13:30:00,4665.61,4788.05,279.23,1004.22,2566.79
2024-10-30 14:00:00,4975.76,5033.4,491.27,1029.98,2680.07
2024-10-30 14:30:00,5438.75,5298.63,698.82,1040.82,2848.68
2024-10-30 15:00:00,6018.13,5657.76,983.7,1064.6,3123.41
2024-10-30 15:30:00,6624.05,6150.89,724.91,1063.23,3450.82
2024-10-30 16:00:00,7187.18,6670.22,644.17,1122.15,3809.17
2024-10-30 16:30:00,7839.94,7193.48,828.42,1172.45,4226.64
2024-10-30 17:00:00,8291.58,7446.36,1050.83,1200.32,4642.84
2024-10-30 17:30:00,8517.4,7715.98,1120.31,1213.68,4973.23
2024-10-30 18:00:00,8491.48,7790.05,1339.06,1218.5,5228.26
2024-10-30 18:30:00,8495.8,7822.76,1415.42,1228.88,5402.72
2024-10-30 19:00:00,8437.46,7754.27,1436.24,1253.87,5358.12
2024-10-30 19:30:00,8282.54,7562.86,1427.92,1244.92,5354.03
2024-10-30 20:00:00,8099.28,7401.72,1407.54,1230.02,5210.06
2024-10-30 20:30:00,7830.79,7172.57,1384.78,1197.51,5104.72
2024-10-30 21:00:00,7646.96,6925.01,1368.58,1202.4,4937.31
