,QLD1,NSW1,VIC1,SA1,TAS1
2024-12-08 09:00,5198.0,6433.53,2042.97,126.89,944.37
2024-12-08 12:00,6545.11,7377.05,1787.07,119.46,916.49
2024-12-08 15:00,8990.93,8353.28,3134.36,591.78,1044.11
2024-12-08 18:00,9256.98,8492.86,4624.44,1334.14,1063.7
2024-12-08 21:00,7667.51,7470.27,4293.47,1293.3,968.31
2024-12-09 00:00,6608.31,6580.17,3963.77,1274.7,940.44
2024-12-09 03:00,6414.84,6792.81,4073.13,1211.58,1007.07
2024-12-09 06:00,6970.62,7629.31,4668.54,1337.38,1128.72
2024-12-09 09:00,7290.73,7720.42,3511.98,745.55,973.78
2024-12-09 12:00,7630.36,7157.45,2991.69,396.65,975.09
2024-12-09 15:00,9075.2,8470.02,3805.24,804.37,1062.79
2024-12-09 18:00,9113.5,8557.96,5103.74,1532.23,1140.64
2024-12-09 21:00,7688.07,7689.55,4494.37,1441.18,994.59
2024-12-10 00:00,6612.17,6727.97,4019.72,1325.57,959.6
2024-12-10 03:00,6420.52,6828.95,4160.48,1253.28,1010.78
2024-12-10 06:00,7076.84,6834.73,4276.44,1067.55,1061.58
2024-12-10 09:00,7099.09,5540.23,2824.43,357.83,979.15
2024-12-10 12:00,7815.07,5954.24,2730.29,284.61,992.42
2024-12-10 15:00,8101.07,8115.32,3907.7,754.92,1055.54
2024-12-10 18:00,7911.68,8587.76,5055.43,1483.71,1130.55
2024-12-10 21:00,6948.38,7610.85,4523.97,1422.04,1035.21
2024-12-11 00:00,6072.15,6651.54,4018.29,1331.0,973.04
2024-12-11 03:00,5994.58,6749.71,4057.49,1243.19,1017.8
2024-12-11 06:00,6643.43,7081.19,4342.42,1059.53,1001.84
2024-12-11 09:00,6400.55,5851.77,2749.98,349.97,895.12
2024-12-11 12:00,6536.67,5626.95,2358.43,215.65,878.8
2024-12-11 15:00,7470.82,7859.88,3873.97,689.42,963.95
2024-12-11 18:00,7763.72,8855.7,5121.62,1468.2,1038.14
2024-12-11 21:00,6911.39,7783.58,4561.26,1432.57,926.47
2024-12-12 00:00,6069.06,6733.75,4040.85,1378.6,835.61
2024-12-12 03:00,5919.79,6779.51,4148.73,1298.12,928.94
2024-12-12 06:00,5772.9,6534.28,4598.59,1118.3,1027.96
2024-12-12 09:00,5195.52,5563.73,3003.47,374.52,941.59
2024-12-12 12:00,5801.58,6291.14,2911.58,248.02,951.4
2024-12-12 15:00,7742.09,8927.96,4717.78,805.37,1000.7
2024-12-12 18:00,8293.76,9598.38,5764.68,1571.05,1059.5
2024-12-12 21:00,7127.78,8142.61,4819.53,1470.14,985.2
2024-12-13 00:00,6199.53,6869.82,4219.67,1394.43,889.5
2024-12-13 03:00,6074.85,6956.55,4266.35,1318.83,914.87
2024-12-13 06:00,6154.16,7052.45,4674.43,1148.48,981.17
2024-12-13 09:00,6102.03,6686.05,3590.62,437.67,893.07
2024-12-13 12:00,6659.79,8220.9,2981.7,335.98,856.31
2024-12-13 15:00,8207.47,10621.05,4301.44,896.7,993.38
2024-12-13 18:00,8360.31,10385.87,5294.0,1620.25,1107.41
2024-12-13 21:00,7361.35,8521.93,4739.83,1496.08,1055.56
2024-12-14 00:00,6435.58,7190.98,4225.62,1370.6,984.98
2024-12-14 03:00,6102.77,6819.39,4034.31,1243.02,983.86
2024-12-14 06:00,5984.83,6594.11,3571.73,988.63,994.08
2024-12-14 09:00,6227.29,5924.01,2815.48,650.09,952.1
2024-12-14 12:00,7076.76,6895.63,3060.41,886.77,912.57
2024-12-14 15:00,7392.81,9402.86,4518.27,1261.21,1030.43
2024-12-14 18:00,7650.63,9721.55,4932.26,1584.44,1091.14
2024-12-14 21:00,6909.89,8427.79,4519.59,1522.47,1028.65
2024-12-15 00:00,6144.99,7074.26,4065.86,1400.31,1007.56
2024-12-15 03:00,5796.14,6689.91,3840.42,1290.23,1011.85
2024-12-15 06:00,5274.01,6586.51,3271.68,1106.94,1002.43
2024-12-15 09:00,5460.55,6147.45,2404.22,937.6,915.49
2024-12-15 12:00,6139.0,6931.85,3070.09,1186.9,870.29
2024-12-15 15:00,7509.53,9492.08,5450.12,2002.02,997.26
2024-12-15 18:00,8021.06,10018.14,6679.35,2500.58,1071.8
2024-12-15 21:00,7159.08,8399.27,5252.85,2100.0,938.93
2024-12-16 00:00,6286.56,7107.53,4421.06,1887.03,846.33
2024-12-16 03:00,6158.85,7215.49,4435.72,1867.83,894.35
2024-12-16 06:00,6542.94,8004.34,5467.63,2015.39,1031.87
2024-12-16 09:00,6454.2,7659.22,6299.52,1958.85,983.96
2024-12-16 12:00,6733.23,8932.55,7551.9,1843.29,901.44
2024-12-16 15:00,7891.05,11574.38,9213.52,2334.21,1036.43
2024-12-16 18:00,8203.32,11393.16,7996.09,2116.46,1104.9
2024-12-16 21:00,7142.18,8936.58,5509.34,1647.6,971.19
2024-12-17 00:00,6327.52,7327.26,4483.97,1505.33,907.36
2024-12-17 03:00,6231.0,7297.52,4477.75,1393.92,912.58
2024-12-17 06:00,6508.7,7924.73,4428.28,1161.25,984.45
2024-12-17 09:00,6332.41,8385.8,3229.87,418.35,875.84
2024-12-17 12:00,7107.58,10121.08,3066.76,263.93,914.62
2024-12-17 15:00,8548.63,12111.48,4080.59,738.87,1012.46
2024-12-17 18:00,8766.27,10265.56,5077.35,1520.33,1017.2
2024-12-17 21:00,7501.93,8301.42,4562.03,1451.67,944.21
2024-12-18 00:00,6586.83,6998.7,4047.37,1401.04,942.29
2024-12-18 03:00,6334.65,6992.4,4151.84,1325.51,1019.23
2024-12-18 06:00,6715.44,7781.18,4048.59,1136.12,1050.89
2024-12-18 09:00,7005.62,6730.33,2797.9,367.78,885.19
2024-12-18 12:00,7576.48,5675.09,2449.97,265.88,822.46
2024-12-18 15:00,8415.92,6903.99,3624.52,848.76,918.07
2024-12-18 18:00,8000.53,8084.53,4945.35,1605.32,1038.46
2024-12-18 21:00,6947.95,7445.43,4514.92,1512.86,965.61
2024-12-19 00:00,6082.73,6469.32,4090.72,1420.98,922.09
2024-12-19 03:00,5879.13,6526.53,4192.44,1318.07,924.22
2024-12-19 06:00,5660.3,6350.23,3908.25,1157.99,991.33
2024-12-19 09:00,5206.27,5244.67,2814.35,578.45,851.96
2024-12-19 12:00,5582.26,4951.13,3230.46,601.21,802.2
2024-12-19 15:00,6885.35,6911.21,5217.38,1215.15,920.29
2024-12-19 18:00,7539.55,8146.68,6131.17,1940.05,1058.26
2024-12-19 21:00,6745.05,7500.2,4936.09,1653.11,968.93
2024-12-20 00:00,5947.98,6569.87,4227.32,1445.44,880.67
2024-12-20 03:00,5794.31,6531.81,4233.33,1334.47,916.82
2024-12-20 06:00,5447.2,6083.4,4191.92,1186.25,947.85
2024-12-20 09:00,5085.94,4700.28,3579.62,662.41,830.57
2024-12-20 12:00,5390.71,4846.25,4706.52,611.38,826.77
2024-12-20 15:00,6898.35,7375.33,6134.82,1102.63,979.46
2024-12-20 18:00,7504.1,8457.99,5674.83,1625.58,1080.92
2024-12-20 21:00,6721.12,7620.03,4637.43,1476.16,965.36
2024-12-21 00:00,5930.37,6538.32,4000.48,1389.24,912.24
2024-12-21 03:00,5678.51,6243.22,3776.47,1287.67,915.29
2024-12-21 06:00,5028.53,5499.72,3611.06,987.91,950.7
2024-12-21 09:00,4604.41,4800.75,2555.14,213.8,852.15
2024-12-21 12:00,5168.38,5963.3,2008.26,106.7,844.46
2024-12-21 15:00,7138.13,8082.06,3225.38,597.8,978.75
2024-12-21 18:00,7771.8,8675.33,4557.32,1385.85,1079.5
2024-12-21 21:00,6916.35,7620.92,4335.06,1318.57,978.77
2024-12-22 00:00,6033.24,6546.87,3853.16,1278.33,913.06
2024-12-22 03:00,5654.86,6207.59,3645.86,1194.9,953.36
2024-12-22 06:00,4842.22,6068.49,3236.58,855.57,982.9
2024-12-22 09:00,4281.53,5068.62,1944.04,118.01,881.77
2024-12-22 12:00,4979.21,4917.59,1768.67,-30.21,891.84
2024-12-22 15:00,7135.78,7616.92,3563.99,696.45,1054.68
2024-12-22 18:00,7924.01,9078.33,4501.55,1358.61,1064.45
2024-12-22 21:00,6965.86,7991.34,4025.08,1339.0,973.99
2024-12-23 00:00,6099.96,6714.92,3598.75,1342.55,907.23
2024-12-23 03:00,5886.89,6527.69,3623.02,1237.94,933.01
2024-12-23 06:00,5408.2,6260.97,3515.48,1036.51,995.49
2024-12-23 09:00,4708.39,5082.92,2736.87,567.95,920.3
2024-12-23 12:00,5609.46,4969.7,2683.81,229.3,913.73
2024-12-23 15:00,8060.89,6954.19,3504.74,465.76,1000.96
2024-12-23 18:00,8676.1,8140.35,4484.3,1336.7,1050.5
2024-12-23 21:00,7435.87,7336.46,4273.07,1382.13,1036.24
2024-12-24 00:00,6321.47,6376.82,3855.49,1330.21,968.74
2024-12-24 03:00,5943.58,6233.42,3893.48,1203.79,1022.09
2024-12-24 06:00,5387.95,5430.03,3953.04,971.11,1069.58
2024-12-24 09:00,5018.42,3852.33,3310.11,281.82,986.56
2024-12-24 12:00,5562.74,3725.29,2524.18,120.18,945.41
2024-12-24 15:00,7209.28,6061.99,3318.66,693.52,961.77
2024-12-24 18:00,7657.46,7498.5,4635.38,1506.62,1087.0
2024-12-24 21:00,6678.25,7089.8,4358.36,1478.49,1041.03
2024-12-25 00:00,5749.34,6116.13,3910.66,1401.69,946.21
2024-12-25 03:00,5323.07,5632.19,3626.49,1260.79,925.72
2024-12-25 06:00,4563.26,4732.66,3146.6,1032.64,991.95
2024-12-25 09:00,3926.67,3495.3,2178.74,599.43,932.22
2024-12-25 12:00,4228.57,3681.24,2290.4,566.14,761.94
2024-12-25 15:00,5979.21,6210.33,4245.93,1153.83,870.4
2024-12-25 18:00,6903.45,7544.84,5640.81,1963.21,1002.73
2024-12-25 21:00,6195.05,6998.49,4789.7,1773.05,922.37
2024-12-26 00:00,5532.06,5969.89,4030.38,1657.11,805.67
2024-12-26 03:00,5247.78,5657.65,3714.96,1533.13,804.62
2024-12-26 06:00,4425.92,4901.35,3709.18,1455.87,891.45
2024-12-26 09:00,3639.58,4124.45,4307.8,1235.09,893.24
2024-12-26 12:00,4118.97,5015.26,5404.37,943.4,905.11
2024-12-26 15:00,6310.9,7789.74,6570.47,1092.44,927.45
2024-12-26 18:00,7454.27,8968.34,6194.09,1380.67,992.51
2024-12-26 21:00,6570.18,7813.81,4580.88,1336.35,914.82
2024-12-27 00:00,5796.82,6447.75,3820.57,1303.3,888.57
2024-12-27 03:00,5573.39,6164.22,3617.76,1178.76,915.36
2024-12-27 06:00,4909.26,6667.22,3456.63,981.6,957.81
2024-12-27 09:00,4226.87,5432.35,2770.41,389.48,949.34
2024-12-27 12:00,5111.01,7491.58,2350.4,312.53,928.22
2024-12-27 15:00,7606.17,9963.0,3432.16,606.53,999.71
2024-12-27 18:00,8390.43,9139.8,4391.62,1292.45,1067.66
2024-12-27 21:00,7326.56,7732.34,4192.92,1334.85,985.6
2024-12-28 00:00,6343.95,6586.66,3800.46,1309.23,924.62
2024-12-28 03:00,6011.7,6155.6,3600.02,1220.27,939.49
2024-12-28 06:00,5305.93,5595.6,2952.38,1103.77,1057.49
2024-12-28 09:00,5033.47,4743.04,2318.29,836.57,1031.98
2024-12-28 12:00,5952.75,4717.05,3207.1,429.3,956.65
2024-12-28 15:00,8316.14,6705.76,3549.96,530.46,1029.38
2024-12-28 18:00,8888.93,8152.49,4311.65,1247.9,1094.97
2024-12-28 21:00,7472.22,7379.26,4138.85,1305.88,1040.07
2024-12-29 00:00,6469.93,6395.19,3768.02,1299.72,955.68
2024-12-29 03:00,6098.16,6006.79,3534.5,1185.57,931.19
2024-12-29 06:00,5579.9,5045.71,2851.64,942.41,988.88
2024-12-29 09:00,5827.55,3904.22,1879.63,346.79,994.2
2024-12-29 12:00,6335.67,4397.27,1853.6,48.98,945.94
2024-12-29 15:00,8162.28,7085.98,3144.48,466.64,1042.89
2024-12-29 18:00,8540.0,8314.8,4658.86,1329.21,1164.3
2024-12-29 21:00,7379.67,7419.21,4321.11,1357.28,1082.08
2024-12-30 00:00,6360.21,6416.41,3946.54,1318.77,1013.37
2024-12-30 03:00,6120.97,6312.46,3896.57,1231.27,1015.53
2024-12-30 06:00,6066.72,6122.98,3536.3,1013.98,1062.75
2024-12-30 09:00,5974.31,5616.74,2492.52,476.01,1005.54
2024-12-30 12:00,6238.22,5527.12,3155.4,455.1,1037.02
2024-12-30 15:00,8006.41,7774.93,4456.07,945.62,1118.53
2024-12-30 18:00,8057.55,8729.32,4951.61,1564.67,1143.43
2024-12-30 21:00,7048.4,7784.66,4462.9,1498.27,1097.91
2024-12-31 00:00,6510.83,7187.17,4323.38,1454.05,1068.07
